masjid_id,name,address,district,state,detail_url,source_list_url,type,lat,lon,geohash,geocode_provider,geocode_relevance,geocode_label,geocode_place_id,geocode_time_utc,checkin_radius_m
1202031,MASJID KOMPLEKS SANDAU,"KOMPLEKS LADANG SANDAU, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202031,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=5,masjid,5.0255548,118.3280552,w8uhsdg,aws_location,0.9069690266392164,"Kompleks Mahkamah, Peti Surat 60135, Jalan Lahad Datu-Tawau, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:52:57.753575+00:00,100
1202032,MASJID LADANG MENSULI,"LADANG MENSULI, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202032,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=5,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.9001249096625953,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:52:58.675314+00:00,100
1202033,MASJID MORISEM,LADANG MORISEM LAHAD DATU,TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202033,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=7,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.9002758449510633,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:52:59.596712+00:00,100
1202035,MASJID NURUL KHAIR,"LADANG TABUNG HAJI, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202035,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=6,masjid,5.0294830,118.3269460,w8uhsee,aws_location,0.9376688887201095,"Masjid Nurul Khair, Ladang Tabung Haji Lahad Datu Tawau Sabah, Sabah",,2026-01-08T16:53:00.416846+00:00,100
1202036,MASJID TABUNG HAJI,LADANG TABUNG HAJI,TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202036,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=7,masjid,5.0293275,118.3261402,w8uhsed,aws_location,0.9012701219967438,"Tabung Haji, Lorong Fajar 2, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:01.340388+00:00,100
1202037,MASJID AL-MUHAJIRIN,"KG. BATU 1 (1/2), JALAN SEGAMA LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202037,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=7,masjid,5.0878660,118.2866000,w8uhgwj,aws_location,0.9002154331353486,"Masjid Al-Muhajirin, Jalan Segama, Kampung Batu 1, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:02.259676+00:00,100
1202038,MASJID AL-MUKARRAMAH,"KG. DURIAN, BATU 2, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202038,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=2,masjid,5.0889280,118.2852400,w8uhgwk,aws_location,0.9031451501947934,"Masjid Al-Mukarramah, Kampung Bugis Batu 2 Lahad Datu Tawau Sabah, Sabah",,2026-01-08T16:53:03.181263+00:00,100
1202039,MASJID KG. HJ. KHAMIS,"KG. HJ. KHAMIS, BATU 1, JALAN SANDAKAN, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202039,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=2,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.7830803440200321,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:04.205054+00:00,100
1202040,MASJID NURUL IBADAH,"KG.TECK GUAN,BATU 1, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202040,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=5,masjid,5.0393140,118.3103950,w8uhsjr,aws_location,0.8012376372698685,"Masjid Nurul Ibadah Kampung Teck Guen, Jalan Kampung Teck Guan, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:05.127504+00:00,100
1202041,MASJID NURUL MUSTAQIM,"KG.BUGIS, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202041,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=6,masjid,5.0391153,118.3061420,w8uhsj7,aws_location,0.9001949057722911,"Masjid Nurul Mustaqim, Jalan Sandakan-Lahad Datu, Kampung Durian Batu 2, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:05.959276+00:00,100
1202042,MASJID AR-RAUDHAH,PEKAN LAHAD DATU,TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202042,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=2,masjid,5.0221700,118.3304440,w8uhsdm,aws_location,0.9429589020153704,"24, Pekan Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:06.868551+00:00,100
1202043,MASJID AT-TAQWA,KOMPLEKS IBUPEJABAT POLIS DAERAH LAHAD DATU,TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202043,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=7,masjid,5.0252475,118.3402336,w8uhsfu,aws_location,0.9005158398549284,"Ibupejabat Polis Daerah, Jalan Kastam Baru, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:07.792543+00:00,100
1202044,MASJID NURUL HILAL,"KG. PUYUT, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202044,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=1,masjid,5.0190590,118.3241720,w8uhs99,aws_location,0.9078913943210438,"Masjid Nurul Hilal, Kampung Puyut Lahad Datu Tawau 91100 Sabah, Sabah",,2026-01-08T16:53:08.730119+00:00,100
1202045,MASJID RAYA,"PEKAN, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202045,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=1,masjid,5.0256960,118.3316020,w8uhsdy,aws_location,0.9020534497811444,"Masjid Raya, Pekan Lahad Datu Tawau 91100 Sabah, 91100, Sabah",,2026-01-08T16:53:09.733074+00:00,100
1202046,MASJID TUAN GURU HJ. MUDA,"PEKAN, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202046,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=1,masjid,5.0248600,118.3299400,w8uhsdt,aws_location,0.6934182550484103,"Masjid Amal Tuan Guru Haji Muda, Community Hall, Jalan Cempaka, off Tun Mustapa, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:10.656175+00:00,100
1202047,MASJID AL-KHAUTSAR,"KG WAWASAN, 91100 LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202047,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=5,masjid,5.0414277,118.3332236,w8uhstz,aws_location,0.9012369634730841,"Masjid Al-Khautsar, Kg. Wawasan, 91100, Lahad Datu, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:11.577983+00:00,100
1202048,MASJID AL-MUBARAK,"KG. WAWASAN 2, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202048,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=3,masjid,5.0490900,118.3321100,w8uhsxn,aws_location,0.9001031742783262,"Masjid Al-Mubarak, Kg Wawasan 2, 91100, Lahad Datu, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:12.385001+00:00,100
1202049,MASJID NURUL TA'LIM,"KG. BURUNG, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202049,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=2,masjid,5.0827700,118.2881300,w8uhgtq,aws_location,0.7492533523185263,"Pembekal Usaha Murni, Lahad Datu, batu 6, kg. cocos, Lahad Datu, 90000, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:13.320106+00:00,100
1202050,MASJID NURUL TAKMIR,"KG. UNTA, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202050,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=2,masjid,5.0337720,118.3304866,w8uhssm,aws_location,0.7924922590404725,"KG.Unta,lahad datu (U.S.A) unta seberang airport., Jalan Bakawali, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:14.167577+00:00,100
1202051,MASJID AL-MUTTAQIN,"KG. SABAH BARU, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202051,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=3,masjid,5.0335019,118.3669925,w8uhts2,aws_location,0.712660957855272,"Tadika KEMAS Kg. Sabah Baru, Jalan Tengah Nipah, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:15.060100+00:00,100
1202053,MASJID NURUL AMAN,"KG. INDAH JAYA, JALAN TENGAH NIPAH, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202053,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=6,masjid,5.0268990,118.3327420,w8uhsep,aws_location,0.9002643231078249,"Masjid Nurul Aman, Jalan Tengah Nipah, Kampung Indah Jaya Lahad, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:15.979547+00:00,100
1202054,MASJID NURUL BADRI,"KG. DESA BAJAU, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202054,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=4,masjid,5.0350436,118.3789487,w8uhtu8,aws_location,0.9014672113326283,"Kg.Desa Bajau, Lahad Datu, Malaysia, Lahad Datu, Bahagian Tawau, Sabah, 91100, Sabah",,2026-01-08T16:53:16.801921+00:00,100
1202055,MASJID NURUL EHSAN,"KG. BINUANG, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202055,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=4,masjid,5.0319300,118.3863800,w8uhtun,aws_location,0.9003326302566009,"Masjid Nurul Ehsan, Unnamed Road, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:17.720192+00:00,100
1202056,MASJID NURUL IMAN,"KG. SABAH BARU (PPRT), LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202056,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=3,masjid,5.0335019,118.3669925,w8uhts2,aws_location,0.9002378357507755,"Tadika KEMAS Kg. Sabah Baru, Jalan Tengah Nipah, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:18.643942+00:00,100
1202057,"MASJID PANGSAPURI,MUTIARA KASIH","TAMAN PANGSAPURI, MUTIARA KASIH,JALAN TENGAH NIPAH, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202057,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=6,masjid,5.0385016,118.3915082,w8uhwj4,aws_location,0.900260464588252,"Pangsapuri Mutiara Kasih, Lahad Datu, Lahad Datu, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:19.566523+00:00,100
1202059,MASJID NURUL MA'RUF,"KG. LONG DANAU, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202059,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=4,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.7958328711584852,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:20.590933+00:00,100
1202060,MASJID AL-MUKMININ,"KG. REMANG, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202060,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=4,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.7136073701675555,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:21.511207+00:00,100
1202062,MASJID NURUL IKHWAN,"RANCANGAN SILABUKAN, PERINGKAT 2, LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202062,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=1,masjid,5.0189263,118.5302086,w8uk91x,aws_location,0.9028071400365336,"Rancangan Silabukan Peringkat, 91100, Lahad Datu, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:22.330661+00:00,100
1202065,MASJID NURUL MAHBUB,"RANCANGAN SILABUKAN, PERINGKAT 4, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202065,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=4,masjid,5.0188480,118.5303790,w8uk91x,aws_location,0.9003022783651206,"Masjid Nurul Mahbub, Rancangan Silabukan Peringkat 4 Lahad Datu Tawau Sabah, Sabah",,2026-01-08T16:53:23.251932+00:00,100
1202068,MASJID JAMEK AL-HUDA,"KG. TG. PARAS, PULAU SAKAR, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202068,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=2,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.648131097992577,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:24.174757+00:00,100
1202069,MASJID NUR AIN,"KG. SEPADULANG ULU,JALAN SEGAMA, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202069,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=7,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.7022503662729893,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:25.099010+00:00,100
1202070,MASJID NUR TAKZIM,"BATU 13, JALAN JEROCO, LAHAD DATU",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202070,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=3,masjid,5.0640550,118.9142320,w8usccy,aws_location,0.6755284978933136,"Masjid Nurul Hidayah, Jalan Jeroco, Batu 13 Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:26.119917+00:00,100
1202074,MASJID AN-NUR,KUATERS HOSPITAL BESAR LAHAD DATU,TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202074,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=8,masjid,5.0284100,118.3139400,w8uhs73,aws_location,0.6580876982031384,"masjid hospital, Lahad Datu, Lahad Datu, 91100, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:26.936938+00:00,100
1202079,MASJID LADANG RIMMER,LADANG RIMMER,TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202079,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=6,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.7236848459585031,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:27.861402+00:00,100
1202082,MASJID AL-ANSYAR,"LADANG MORISEM,LAHAD DATU.",TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202082,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=8,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.9001394745870315,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:28.780351+00:00,100
1202085,MASJID NURUL SHAHIRAH,LADANG BAGAHAK 1,TAW - LAHAD DATU,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1202085,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1202&page=9,masjid,5.0536600,118.2905786,w8uhezb,aws_location,0.7561514970655269,"Batu 4, Jalan Sandakan-Lahad Datu, Lahad Datu, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:29.705184+00:00,100
1203001,MASJID AL-ASRI,"KG HAMPALAN DARAT, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203001,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=5,masjid,5.6377900,100.5420900,w1p2pfk,aws_location,0.7203439404048185,"no 172, Jalan Anggerik 1/4, Sungai Petani, Kuala Muda, Kedah, Malaysia",,2026-01-08T16:53:30.627066+00:00,100
1203002,MASJID AL-IKHLAS,"KG. TONGKALOH LAUT JAYA, PETI SURAT NO. 172,",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203002,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=2,masjid,4.3975950,118.4962550,w8u302w,aws_location,0.9697264061845233,"Masjid Al-Ikhlas, Kampung Tongkaloh Laut Jaya Peti Surat No. 172 Tawau Semporna, 91309 Sabah, Sabah",,2026-01-08T16:53:31.752506+00:00,100
1203003,MASJID AL-KHAUTSAR,"KG.TABUNAN, D/A PEJABAT JHEAINS DAERAH, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203003,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=5,masjid,1.5746231,110.2879016,w2q2vwt,aws_location,0.7330454035015765,"no. 172, Jalan Matang, Kuching, Bahagian Kuching, Sarawak, Malaysia",,2026-01-08T16:53:32.674021+00:00,100
1203004,MASJID AL-MULIA,"KG. TONGKALOH DARAT, PETI SURAT NO.544, PULAU BUM-BUM,",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203004,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=1,masjid,2.6882636,101.9721824,w22x23m,aws_location,0.5871730341431476,"no. 544, Jalan Tampin, Rantau, Seremban, Negeri Sembilan, Malaysia",,2026-01-08T16:53:33.597963+00:00,100
1203005,MASJID ANALULLAH,"KG.SULABAYAN, D/A PEJABAT JHEAINS DAERAH, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203005,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=7,masjid,5.6015370,100.6501970,w0zxf7e,aws_location,0.720644655333281,"no 172, Lorong Insaniah 5/11, Tawar, Baling, Kedah, Malaysia",,2026-01-08T16:53:34.721373+00:00,100
1203006,MASJID AS-SALAM,"KG. MUSLIM, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203006,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=6,masjid,4.4546890,118.5999610,w8u36fc,aws_location,0.900215165841363,"Masjid As-Salam, Kampung Bubul Batu 2 Peti Surat No. 172 Tawau Semporna, 91308 Sabah, Sabah",,2026-01-08T16:53:35.746180+00:00,100
1203007,MASJID IMAM MUALLALM MAHID,"KG. HAMPALAN KAJANG, PETI SURAT NO. 172,",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203007,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=10,masjid,4.4598910,118.5851630,w8u367z,aws_location,0.9633024136656883,"Masjid Imam Muallalm Mahid, Kampung Hampalan Kajang Peti Surat No. 172 Tawau Semporna, 91308 Sabah, Sabah",,2026-01-08T16:53:36.668003+00:00,100
1203008,MASJID KG. SIPANGGAU,"d/a Pejabat jheains semporna, peti surat no.172,",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203008,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=13,masjid,4.4597107,118.5943021,w8u36ev,aws_location,0.7203022872809303,"D/ A Pejabat Kesihatan, D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395 Semporna, Malaysia, 91000, Sabah",,2026-01-08T16:53:37.700154+00:00,100
1203010,MASJID KUBANG LAUT,"KG KUBANG LAUT, D/A PEJABAT JHEAINS DAERAH, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203010,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=5,masjid,4.4638590,118.4986730,w8u32s8,aws_location,0.9004030287105792,"Masjid Kubang Laut, Kampung Kubang Laut D/A Pejabat Jheains Daerah Peti Surat No. 172 Tawau Semporna, 91308 Sabah, Sabah",,2026-01-08T16:53:38.822163+00:00,100
1203011,MASJID MAQBUL,"KG. PULAU MABUL, D/A PEJABAT JHEAINS DAERAH, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203011,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=11,masjid,4.4597107,118.5943021,w8u36ev,aws_location,0.7331033793783858,"D/ A Pejabat Kesihatan, D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395 Semporna, Malaysia, 91000, Sabah",,2026-01-08T16:53:39.739961+00:00,100
1203012,MASJID NUR HIDAYAH,"KG. HAMPALAN SRI KURNIA, D/A PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203012,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=12,masjid,1.5746231,110.2879016,w2q2vwt,aws_location,0.78816648648783,"no. 172, Jalan Matang, Kuching, Bahagian Kuching, Sarawak, Malaysia",,2026-01-08T16:53:40.661019+00:00,100
1203013,MASJIDUL RAHIM,"KG. SERI MELOR, D/A PEJABAT JHEAINS DAERAH, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203013,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=1,masjid,4.4362950,118.5319300,w8u31r8,aws_location,0.9322718488758441,"Masjidul Rahim, Kampung Seri Melor D/A Pejabat Jheains Daerah Peti Surat No. 172 Tawau Semporna, 91309 Sabah, Sabah",,2026-01-08T16:53:41.582584+00:00,100
1203014,MASJID AL-JANNAH,"KG BUM-BUM, PETI SURAT NO.172, SEMPORNA",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203014,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=3,masjid,4.4972030,118.1877800,w8u196t,aws_location,0.9001988763888918,"Masjid Al-Jannah, Kampung Bum-Bum Peti Surat No. 172 Semporna Tawau 91308 Sabah, 91308, Sabah",,2026-01-08T16:53:42.463775+00:00,100
1203015,MASJID BUM-BUM TELUK,"KG. BUM-BUM TELUK, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203015,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=6,masjid,4.5123220,118.5791150,w8u3dm6,aws_location,0.9001362009776827,"Masjid Bum-Bum Teluk, Kampung Bum-Bum Teluk Peti Surat No. 172 Tawau Semporna, 91808 Sabah, Sabah",,2026-01-08T16:53:43.528423+00:00,100
1203016,MASJID NUR AIN,"KG.PANJI LAUT , D/A PEJABAT JHEAINS DAERAH PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203016,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=6,masjid,4.4597107,118.5943021,w8u36ev,aws_location,0.7205940910742842,"D/ A Pejabat Kesihatan, D/A Pejabat Kesihatan Kawasan Semporna, Peti Surat 395 Semporna, Malaysia, 91000, Sabah",,2026-01-08T16:53:44.551010+00:00,100
1203017,MASJID NURUL HIDAYAH,"KG. BANGAU-BANGAU, D/A PEJABAT JHEAINS DAERAH, PETI SURAT NO.172,",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203017,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=2,masjid,4.4870922,118.6057722,w8u3dby,aws_location,0.900149445763391,"Masjid Nurul Hidayah, Kg Bangau-Bangau, Semporna, 91308, Bahagian Tawau, Sabah, Malaysia",,2026-01-08T16:53:45.485976+00:00,100
1203018,MASJID NURUL IMAN,"KG PANJI, D/A PEJABAT JHEAINS DAERAH, PETI SURAT NO.172,",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203018,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=6,masjid,4.4804170,118.6100170,w8u37p9,aws_location,0.9003549574439074,"Masjid Nurul Iman, Kampung Terusan Baru D/A Pejabat Jheains Daerah Peti Surat No. 172 Tawau Semporna, 91308 Sabah, 91308, Sabah",,2026-01-08T16:53:46.498626+00:00,100
1203019,MASJID NUR SAADAH,"KG. TERUSAN TENGAH, D/A PEJABAT JHEAINS DAERAH, PETI SURAT NO.172",TAW - SEMPORNA,SABAH,https://masjid.islam.gov.my/maklumatDetailMS/1/1203019,https://masjid.islam.gov.my/maklumatMasjidSurau?negeri=&daerah=1203&page=11,masjid,4.4581360,118.5834490,w8u367t,aws_location,0.9002335102462985,"Masjid Nur Saadah, Kampung Terusan Tengah D/A Pejabat Jheains Daerah Peti Surat No. 172 Tawau Semporna, 91308 Sabah, Sabah",,2026-01-08T16:53:47.420031+00:00,100
